x,y,r,maturity,stress,nab1,t_birth,t_death
477,-60,150,1,0,0,2443.0,2451.6
758,2,150,1,0,0,2448.7,2452.2
565,199,150,0,0,0,2452.6,-2452.6
228,426,150,1,0,0,2442.5,2452.9
833,-154,150,0,0,0,2453.0,-2453.1
865,435,150,1,0,0,2442.8,2453.8
611,-89,150,1,0,0,2445.5,2454.4
558,-59,150,1,0,0,2451.3,2454.7
249,286,150,1,0,0,2305.6,2455.4
481,-390,150,0,0,0,2455.4,-2455.5
594,-234,150,0,0,0,2455.8,-2455.8
543,346,150,1,0,0,2423.1,2456.1
171,-399,150,1,0,0,2435.2,2456.2
315,-458,150,1,0,0,2409.7,2456.7
884,240,150,1,0,0,2437.7,2457.0
343,72,150,1,0,0,2436.0,2457.4
683,52,150,1,0,0,2429.2,2458.0
913,-137,150,0,0,0,2458.1,-2458.2
191,444,150,1,0,0,2439.6,2458.2
469,193,150,1,0,0,2421.1,2458.2
951,-207,150,0,0,0,2458.3,-2458.4
409,-387,150,1,0,0,2453.0,2458.4
563,328,150,0,0,0,2458.4,-2458.4
309,404,150,1,0,0,2447.0,2458.9
993,316,150,1,0,0,2405.4,2459.0
697,258,150,0,0,0,2459.1,-2459.1
26,-407,150,1,0,0,2459.4,2459.5
561,25,150,1,0,0,2435.9,2459.7
78,232,150,1,0,0,2453.5,2460.4
902,197,150,1,0,0,2448.7,2460.7
249,441,150,1,0,0,2448.1,2460.9
826,362,150,1,0,0,2442.0,2461.2
952,-241,150,0,0,0,2461.2,-2461.2
43,-272,150,1,0,0,2455.2,2461.3
141,241,150,1,0,0,2425.8,2461.3
982,114,150,1,0,0,2428.9,2461.4
500,-268,150,0,0,0,2461.4,-2461.5
273,47,150,1,0,0,2444.8,2461.8
591,-34,150,1,0,0,2406.9,2461.9
849,278,150,1,0,0,2409.7,2462.0
315,-389,150,1,0,0,2375.3,2462.3
756,462,150,1,0,0,2461.1,2462.4
354,432,150,1,0,0,2459.7,2462.6
914,290,150,1,0,0,2450.5,2462.7
439,255,150,1,0,0,2445.2,2463.1
992,325,150,1,0,0,2371.3,2464.4
448,-259,150,0,0,0,2464.5,-2464.5
260,-50,150,1,0,0,2453.3,2464.8
733,399,150,1,0,0,2365.2,2465.2
338,418,150,1,0,0,2457.4,2465.3
233,19,150,1,0,0,2431.1,2466.3
422,151,150,1,0,0,2460.7,2466.4
500,-409,150,0,0,0,2466.6,-2466.7
320,435,150,1,0,0,2458.6,2466.9
983,365,150,1,0,0,2432.6,2467.0
65,36,150,1,0,0,2457.1,2467.1
512,-280,150,0,0,0,2467.3,-2467.3
526,-345,150,0,0,0,2467.4,-2467.5
260,-237,150,1,0,0,2418.4,2467.5
469,366,150,1,0,0,2455.0,2467.6
249,154,150,1,0,0,2461.9,2467.6
371,24,150,1,0,0,2453.5,2468.1
856,-458,150,1,0,0,2396.7,2468.4
864,-481,150,1,0,0,2392.7,2468.4
684,49,150,1,0,0,2439.6,2468.5
282,408,150,1,0,0,2456.0,2468.7
969,10,150,1,0,0,2468.4,2468.8
652,44,150,1,0,0,2464.6,2469.0
299,25,150,1,0,0,2432.6,2469.1
308,-276,150,1,0,0,2429.7,2470.2
295,-332,150,1,0,0,2426.9,2470.2
863,307,150,1,0,0,2453.7,2470.4
18,-317,150,1,0,0,2453.3,2470.5
330,485,150,1,0,0,2395.8,2471.0
410,-329,150,0,0,0,2471.2,-2471.2
787,-440,150,1,0,0,2438.6,2471.3
440,486,150,1,0,0,2432.5,2472.1
911,-390,150,1,0,0,2419.8,2472.2
668,93,150,0,0,0,2472.5,-2472.6
327,-83,150,1,0,0,2463.5,2472.6
777,-495,150,1,0,0,2461.0,2472.9
302,-17,150,1,0,0,2462.9,2473.3
295,-347,150,1,0,0,2452.6,2473.3
846,116,150,1,0,0,2419.9,2473.4
348,407,150,1,0,0,2430.8,2473.5
261,-469,150,1,0,0,2460.0,2473.6
438,-94,150,1,0,0,2467.1,2474.1
870,182,150,1,0,0,2452.1,2475.1
856,335,150,1,0,0,2457.2,2475.3
673,-332,150,0,0,0,2475.3,-2475.4
968,-60,150,0,0,0,2475.3,-2475.4
647,-285,150,0,0,0,2475.5,-2475.5
650,-205,150,0,0,0,2475.7,-2475.7
493,-240,150,0,0,0,2476.2,-2476.2
690,-90,150,1,0,0,2399.0,2476.4
144,104,150,1,0,0,2455.2,2476.4
10,112,150,1,0,0,2474.2,2476.4
650,466,150,1,0,0,2471.1,2477.1
287,-139,150,1,0,0,2464.9,2477.4
900,175,150,1,0,0,2464.4,2477.6
885,-15,150,0,0,0,2477.7,-2477.8
719,-445,150,1,0,0,2454.3,2478.4
459,-204,150,0,0,0,2478.6,-2478.7
935,-83,150,0,0,0,2478.9,-2478.9
689,-490,150,1,0,0,2427.6,2479.5
450,195,150,1,0,0,2428.5,2479.7
662,-238,150,0,0,0,2479.9,-2479.9
986,-384,150,1,0,0,2414.6,2480.0
661,-377,150,0,0,0,2480.2,-2480.3
906,-117,150,0,0,0,2480.4,-2480.4
991,-334,150,1,0,0,2445.1,2481.2
341,185,150,1,0,0,2451.3,2481.5
429,-473,150,1,0,0,2440.5,2481.8
383,-177,150,1,0,0,2473.0,2481.9
231,60,150,1,0,0,2459.7,2482.5
218,-476,150,1,0,0,2477.6,2483.1
121,363,150,1,0,0,2476.0,2483.4
461,12,150,1,0,0,2478.4,2483.5
740,76,150,0,0,0,2483.4,-2483.5
175,476,150,1,0,0,2427.9,2483.9
721,-333,150,1,0,0,2393.5,2484.2
935,-343,150,1,0,0,2436.6,2484.3
934,-401,150,1,0,0,2420.9,2484.4
428,187,150,1,0,0,2456.1,2484.6
122,-414,150,1,0,0,2471.1,2484.7
641,-455,150,1,0,0,2471.2,2485.1
377,225,150,1,0,0,2465.4,2485.2
935,216,150,1,0,0,2477.9,2485.5
533,-169,150,0,0,0,2485.8,-2485.8
741,-468,150,1,0,0,2469.8,2486.6
900,199,150,1,0,0,2463.6,2486.8
279,-405,150,1,0,0,2422.5,2486.8
655,358,150,1,0,0,2404.0,2486.9
878,-11,150,0,0,0,2487.0,-2487.0
318,86,150,1,0,0,2458.7,2487.3
770,-228,150,0,0,0,2487.5,-2487.6
734,-435,150,1,0,0,2372.2,2487.8
490,-293,150,0,0,0,2488.2,-2488.3
875,54,150,1,0,0,2474.9,2488.3
387,-408,150,1,0,0,2315.3,2489.1
918,419,150,1,0,0,2426.5,2489.2
166,-289,150,1,0,0,2457.4,2490.3
383,-316,150,1,0,0,2466.8,2490.3
276,48,150,1,0,0,2449.7,2490.6
597,-33,150,1,0,0,2490.4,2491.1
675,374,150,1,0,0,2465.2,2491.3
441,43,150,1,0,0,2467.5,2491.5
157,219,150,1,0,0,2488.9,2491.8
524,231,150,1,0,0,2458.0,2491.9
960,187,150,1,0,0,2473.7,2492.0
516,340,150,1,0,0,2485.2,2492.2
282,-488,150,1,0,0,2464.9,2492.3
887,-485,150,1,0,0,2406.8,2492.4
528,474,150,1,0,0,2483.5,2492.6
74,151,150,1,0,0,2414.6,2492.7
275,-291,150,1,0,0,2479.3,2493.2
720,101,150,0,0,0,2493.5,-2493.5
152,-493,150,1,0,0,2482.7,2493.6
616,-101,150,1,0,0,2461.2,2494.1
201,-466,150,1,0,0,2488.5,2494.2
747,-461,150,1,0,0,2355.4,2494.2
906,-107,150,0,0,0,2494.3,-2494.3
799,-171,150,0,0,0,2494.7,-2494.7
8,221,150,1,0,0,2493.1,2494.7
173,261,150,1,0,0,2488.1,2494.8
162,356,150,1,0,0,2428.1,2494.9
141,165,150,1,0,0,2491.0,2495.1
769,64,150,0,0,0,2495.1,-2495.1
571,-421,150,0,0,0,2495.5,-2495.6
96,95,150,1,0,0,2393.3,2496.1
676,-472,150,1,0,0,2451.5,2496.7
461,476,150,1,0,0,2486.1,2497.0
991,-226,150,1,0,0,2491.5,2497.6
208,221,150,1,0,0,2493.1,2498.9
641,446,150,1,0,0,2473.8,2499.5
959,98,150,1,0,0,2435.7,2499.8
373,-396,150,1,0,0,2468.7,2499.9
159,175,150,1,0,0,2450.9,2500.0
998,265,150,1,0,0,2424.7,2500.5
914,-148,150,0,0,0,2500.7,-2500.7
94,45,150,1,0,0,2495.2,2500.8
800,-88,150,0,0,0,2501.2,-2501.2
555,-391,150,0,0,0,2501.3,-2501.3
223,263,150,1,0,0,2492.5,2501.5
382,436,150,1,0,0,2456.4,2501.6
704,148,150,0,0,0,2501.6,-2501.6
458,211,150,1,0,0,2445.6,2501.9
491,118,150,1,0,0,2500.5,2502.2
373,297,150,1,0,0,2488.5,2502.5
220,-392,150,1,0,0,2437.1,2502.6
652,5,150,1,0,0,2494.7,2502.7
39,175,150,1,0,0,2378.8,2503.3
246,-403,150,1,0,0,2501.5,2503.6
123,-449,150,1,0,0,2478.9,2503.7
471,311,150,1,0,0,2478.3,2503.8
647,454,150,1,0,0,2501.2,2503.9
783,-414,150,1,0,0,2449.2,2504.1
105,232,150,1,0,0,2464.7,2504.1
232,148,150,1,0,0,2489.7,2504.6
448,-91,150,1,0,0,2495.5,2504.6
759,-231,150,0,0,0,2504.7,-2504.8
352,186,150,1,0,0,2456.7,2506.1
90,-132,150,1,0,0,2440.8,2506.3
786,-209,150,0,0,0,2506.5,-2506.6
706,-249,150,1,0,0,2486.9,2507.4
818,-451,150,1,0,0,2496.7,2508.5
581,-442,150,1,0,0,2474.9,2508.9
660,488,150,1,0,0,2451.3,2509.1
616,-42,150,1,0,0,2486.2,2509.2
611,-234,150,0,0,0,2509.2,-2509.2
497,-244,150,0,0,0,2509.3,-2509.3
252,-218,150,1,0,0,2415.2,2509.3
267,-362,150,1,0,0,2468.9,2509.9
758,230,150,0,0,0,2509.9,-2510.1
696,-212,150,1,0,0,2480.5,2510.2
500,178,150,1,0,0,2497.6,2510.2
808,18,150,1,0,0,2494.6,2510.2
254,97,150,1,0,0,2473.0,2511.4
348,-180,150,1,0,0,2485.4,2511.8
176,430,150,1,0,0,2468.2,2512.7
798,-132,150,0,0,0,2512.8,-2512.8
858,374,150,1,0,0,2485.3,2513.6
526,-214,150,0,0,0,2513.5,-2513.6
234,-456,150,1,0,0,2450.0,2513.7
411,-325,150,0,0,0,2513.9,-2513.9
790,-144,150,0,0,0,2513.8,-2514.1
13,-134,150,1,0,0,2511.5,2514.1
658,470,150,1,0,0,2512.2,2514.4
437,-205,150,0,0,0,2515.0,-2515.0
461,-43,150,1,0,0,2442.4,2515.1
336,-355,150,1,0,0,2496.2,2515.6
927,221,150,1,0,0,2495.9,2515.7
345,-125,150,1,0,0,2504.6,2515.8
608,-156,150,1,0,0,2481.1,2516.2
733,-304,150,1,0,0,2495.5,2516.7
150,-293,150,1,0,0,2470.6,2517.1
679,430,150,1,0,0,2446.1,2517.7
974,438,150,1,0,0,2510.0,2518.1
270,164,150,1,0,0,2452.9,2518.4
303,-339,150,1,0,0,2472.2,2518.8
527,-365,150,0,0,0,2518.8,-2518.8
843,-177,150,0,0,0,2519.2,-2519.2
537,496,150,1,0,0,2510.4,2519.5
30,-359,150,1,0,0,2511.0,2519.5
169,-253,150,1,0,0,2509.2,2520.1
539,69,150,1,0,0,2505.1,2520.1
342,133,150,1,0,0,2436.5,2520.3
99,-167,150,1,0,0,2502.4,2520.3
771,339,150,0,0,0,2520.5,-2520.6
938,55,150,1,0,0,2482.9,2521.0
991,-66,150,1,0,0,2337.4,2521.1
720,8,150,1,0,0,2503.1,2522.1
960,-284,150,0,0,0,2522.4,-2522.5
562,179,150,0,0,0,2522.6,-2522.6
760,333,150,0,0,0,2522.8,-2522.8
772,236,150,0,0,0,2523.7,-2523.7
703,-17,150,1,0,0,2451.7,2523.7
350,56,150,1,0,0,2515.4,2523.8
786,339,150,0,0,0,2524.2,-2524.3
434,137,150,1,0,0,2477.5,2524.7
238,180,150,1,0,0,2498.7,2524.7
255,51,150,1,0,0,2518.6,2524.8
318,-416,150,1,0,0,2471.7,2525.3
562,392,150,1,0,0,2494.4,2525.5
407,13,150,1,0,0,2506.6,2526.0
566,137,150,0,0,0,2526.8,-2526.8
438,-87,150,1,0,0,2514.1,2526.9
334,25,150,1,0,0,2445.7,2527.1
169,176,150,1,0,0,2487.7,2527.3
947,-90,150,0,0,0,2527.6,-2527.6
20,135,150,1,0,0,2485.6,2527.9
806,-213,150,0,0,0,2528.0,-2528.0
448,38,150,1,0,0,2484.2,2528.4
930,-348,150,1,0,0,2522.6,2528.9
331,199,150,1,0,0,2525.1,2530.5
577,-357,150,0,0,0,2530.8,-2530.8
444,272,150,1,0,0,2531.0,2531.2
565,-7,150,1,0,0,2505.3,2531.7
260,-51,150,1,0,0,2516.7,2531.9
142,-34,150,1,0,0,2529.4,2532.0
364,331,150,1,0,0,2509.4,2532.3
335,-257,150,1,0,0,2516.8,2532.3
403,142,150,1,0,0,2510.9,2532.5
778,181,150,0,0,0,2532.8,-2532.8
237,26,150,1,0,0,2515.5,2532.9
589,-434,150,0,0,0,2533.4,-2533.5
146,245,150,1,0,0,2526.9,2533.6
200,367,150,1,0,0,2489.4,2534.0
163,-221,150,1,0,0,2488.6,2534.0
604,-94,150,1,0,0,2431.9,2534.4
457,-192,150,0,0,0,2535.0,-2535.1
708,319,150,0,0,0,2535.0,-2535.1
312,213,150,1,0,0,2451.8,2535.3
893,478,150,1,0,0,2503.2,2535.3
899,292,150,1,0,0,2495.6,2535.9
445,68,150,1,0,0,2482.2,2536.1
791,459,150,1,0,0,2530.0,2536.5
998,274,150,1,0,0,2526.1,2537.1
48,-398,150,1,0,0,2520.6,2537.5
962,496,150,1,0,0,2518.7,2537.8
311,-154,150,1,0,0,2507.7,2537.9
827,58,150,1,0,0,2532.5,2538.2
881,-59,150,0,0,0,2538.5,-2538.6
995,109,150,1,0,0,2467.5,2538.6
944,420,150,1,0,0,2516.1,2538.9
274,151,150,1,0,0,2507.6,2539.1
689,181,150,0,0,0,2539.2,-2539.5
573,-204,150,0,0,0,2539.7,-2539.8
848,340,150,1,0,0,2503.8,2540.4
251,-158,150,1,0,0,2470.9,2540.7
123,441,150,1,0,0,2467.6,2540.9
281,481,150,1,0,0,2527.6,2541.3
214,415,150,1,0,0,2508.6,2541.5
474,-430,150,0,0,0,2541.8,-2541.8
276,339,150,1,0,0,2495.4,2541.9
897,467,150,1,0,0,2530.4,2542.0
178,-425,150,1,0,0,2531.6,2542.3
388,406,150,1,0,0,2517.0,2542.5
100,426,150,1,0,0,2485.4,2542.9
406,186,150,1,0,0,2527.5,2543.0
268,349,150,1,0,0,2485.4,2543.2
88,54,150,1,0,0,2538.5,2543.4
612,236,150,0,0,0,2543.5,-2543.5
446,188,150,1,0,0,2543.0,2543.8
781,420,150,1,0,0,2512.6,2543.8
478,156,150,1,0,0,2536.9,2543.9
680,-27,150,1,0,0,2503.7,2544.1
848,-183,150,0,0,0,2544.3,-2544.5
623,21,150,1,0,0,2526.1,2544.6
954,-432,150,1,0,0,2527.5,2544.8
421,-183,150,0,0,0,2545.3,-2545.3
850,-268,150,0,0,0,2545.9,-2546.1
580,-59,150,1,0,0,2481.0,2546.3
516,343,150,1,0,0,2480.4,2546.5
417,-32,150,1,0,0,2525.2,2547.2
624,-129,150,1,0,0,2461.9,2547.4
694,-448,150,1,0,0,2527.9,2548.0
751,461,150,1,0,0,2497.9,2548.4
426,-16,150,1,0,0,2503.9,2548.5
560,18,150,1,0,0,2531.9,2548.8
605,346,150,1,0,0,2501.3,2549.0
315,-409,150,1,0,0,2527.0,2549.4
548,-499,150,1,0,0,2548.0,2549.8
655,-499,150,1,0,0,2547.8,2550.1
678,-62,150,1,0,0,2527.8,2550.2
701,-11,150,1,0,0,2541.9,2550.4
807,-340,150,1,0,0,2499.5,2550.6
217,294,150,1,0,0,2480.0,2551.0
942,128,150,1,0,0,2505.8,2551.1
527,-375,150,0,0,0,2551.7,-2551.8
705,465,150,1,0,0,2551.7,2551.8
949,217,150,1,0,0,2548.5,2552.3
880,50,150,1,0,0,2542.1,2552.6
520,-107,150,1,0,0,2552.2,2552.9
27,449,150,1,0,0,2531.3,2553.7
789,-96,150,0,0,0,2554.5,-2554.6
657,50,150,1,0,0,2520.0,2554.7
750,224,150,0,0,0,2554.9,-2554.9
945,-25,150,0,0,0,2555.1,-2555.2
282,437,150,1,0,0,2545.8,2555.3
889,-140,150,0,0,0,2555.3,-2555.3
397,242,150,1,0,0,2528.0,2555.8
863,-446,150,1,0,0,2539.6,2555.8
43,326,150,1,0,0,2506.2,2556.1
256,185,150,1,0,0,2549.8,2557.1
261,366,150,1,0,0,2553.1,2557.1
42,-122,150,1,0,0,2536.4,2557.2
1,-148,150,1,0,0,2513.8,2558.0
103,147,150,1,0,0,2547.0,2558.1
441,394,150,1,0,0,2557.8,2559.0
988,452,150,1,0,0,2551.5,2559.7
963,481,150,1,0,0,2549.9,2559.8
132,215,150,1,0,0,2513.8,2560.7
515,262,150,1,0,0,2559.2,2560.8
728,-414,150,1,0,0,2556.8,2561.1
609,475,150,1,0,0,2538.6,2562.2
774,-431,150,1,0,0,2492.3,2562.3
781,301,150,0,0,0,2562.6,-2562.6
727,474,150,1,0,0,2550.1,2562.7
538,-103,150,1,0,0,2562.0,2563.1
448,-157,150,1,0,0,2482.6,2563.3
209,382,150,1,0,0,2537.1,2563.8
41,25,150,1,0,0,2557.0,2563.8
520,-390,150,0,0,0,2564.3,-2564.3
124,-208,150,1,0,0,2545.1,2564.6
507,-32,150,1,0,0,2491.3,2564.7
441,136,150,1,0,0,2554.1,2564.9
282,30,150,1,0,0,2541.9,2564.9
858,137,150,1,0,0,2531.8,2565.0
122,-313,150,1,0,0,2518.9,2565.0
971,-9,150,1,0,0,2557.4,2565.8
875,-451,150,1,0,0,2514.0,2565.8
358,-285,150,1,0,0,2485.1,2565.9
998,310,150,1,0,0,2555.8,2566.0
754,211,150,0,0,0,2565.9,-2566.0
150,-407,150,1,0,0,2559.0,2566.2
666,124,150,0,0,0,2566.8,-2566.8
145,258,150,1,0,0,2512.9,2567.4
823,277,150,0,0,0,2567.4,-2567.4
757,257,150,0,0,0,2567.5,-2567.5
199,-87,150,1,0,0,2468.4,2568.3
823,478,150,1,0,0,2554.4,2568.5
979,-66,150,0,0,0,2568.9,-2569.0
661,-123,150,1,0,0,2541.5,2569.0
571,101,150,0,0,0,2569.0,-2569.1
148,-139,150,1,0,0,2554.3,2569.2
143,-270,150,1,0,0,2485.7,2569.2
911,-106,150,0,0,0,2570.1,-2570.1
38,-167,150,1,0,0,2543.0,2570.3
882,276,150,1,0,0,2527.3,2570.4
734,-125,150,0,0,0,2570.7,-2570.7
226,308,150,1,0,0,2564.9,2570.7
853,-351,150,1,0,0,2552.7,2570.8
945,199,150,1,0,0,2513.1,2571.1
702,-359,150,1,0,0,2532.4,2571.3
826,195,150,0,0,0,2572.4,-2572.4
3,162,150,1,0,0,2530.5,2572.5
507,186,150,1,0,0,2536.3,2573.0
707,-215,150,1,0,0,2506.9,2573.8
916,-203,150,0,0,0,2573.9,-2574.1
298,195,150,1,0,0,2554.2,2574.3
772,-44,150,0,0,0,2574.5,-2574.5
427,175,150,1,0,0,2535.2,2575.4
798,151,150,0,0,0,2576.0,-2576.0
378,-359,150,1,0,0,2556.1,2576.1
360,-224,150,1,0,0,2552.5,2576.2
860,497,150,1,0,0,2555.2,2577.0
744,181,150,0,0,0,2577.3,-2577.4
526,198,150,1,0,0,2576.8,2578.7
961,-41,150,0,0,0,2579.2,-2579.3
971,443,150,1,0,0,2551.2,2579.8
234,-405,150,1,0,0,2483.6,2579.9
605,-217,150,0,0,0,2580.0,-2580.1
312,-441,150,1,0,0,2577.7,2580.6
353,-171,150,1,0,0,2568.3,2580.8
404,497,150,1,0,0,2575.7,2580.9
57,204,150,1,0,0,2554.5,2581.5
812,-490,150,1,0,0,2557.5,2581.5
875,499,150,1,0,0,2564.3,2581.6
100,-375,150,1,0,0,2574.0,2582.2
454,425,150,1,0,0,2560.7,2582.2
118,217,150,1,0,0,2545.0,2582.4
269,-304,150,1,0,0,2528.8,2582.5
217,-302,150,1,0,0,2538.9,2582.9
28,-258,150,1,0,0,2566.8,2583.2
899,-295,150,1,0,0,2567.5,2583.3
547,-478,150,1,0,0,2562.9,2584.1
604,-152,150,1,0,0,2570.5,2585.6
464,-248,150,0,0,0,2585.8,-2585.9
955,103,150,1,0,0,2551.0,2586.4
719,-392,150,1,0,0,2551.4,2586.6
953,-366,150,1,0,0,2551.1,2586.7
12,51,150,1,0,0,2532.7,2587.4
996,-97,150,1,0,0,2578.8,2587.6
683,-413,150,0,0,0,2587.6,-2587.7
167,-13,150,1,0,0,2496.7,2587.9
28,-91,150,1,0,0,2561.7,2587.9
959,47,150,1,0,0,2575.0,2588.2
445,474,150,1,0,0,2547.0,2588.4
486,-62,150,1,0,0,2486.4,2588.5
655,193,150,0,0,0,2589.4,-2589.4
763,416,150,1,0,0,2570.4,2589.7
885,438,150,1,0,0,2570.6,2589.9
728,-219,150,0,0,0,2589.9,-2589.9
756,-106,150,0,0,0,2590.0,-2590.0
535,411,150,1,0,0,2542.5,2590.4
688,208,150,0,0,0,2590.5,-2590.6
208,-352,150,1,0,0,2565.5,2590.6
66,258,150,1,0,0,2577.0,2591.1
780,460,150,1,0,0,2563.2,2591.1
392,119,150,1,0,0,2449.2,2592.0
543,416,150,1,0,0,2576.5,2592.2
252,-36,150,1,0,0,2590.1,2592.3
935,-407,150,1,0,0,2554.9,2592.4
17,95,150,1,0,0,2587.2,2592.7
199,-482,150,1,0,0,2578.0,2592.9
484,-422,150,0,0,0,2593.4,-2593.5
453,-193,150,0,0,0,2593.6,-2593.6
708,-145,150,1,0,0,2507.8,2593.8
644,326,150,0,0,0,2594.5,-2594.6
918,398,150,1,0,0,2575.7,2594.8
80,458,150,1,0,0,2591.6,2594.9
832,284,150,0,0,0,2595.2,-2595.2
515,-236,150,0,0,0,2595.3,-2595.3
220,-141,150,1,0,0,2448.8,2595.4
699,-95,150,1,0,0,2584.4,2595.5
589,248,150,0,0,0,2595.5,-2595.6
71,-10,150,1,0,0,2567.0,2595.6
159,-171,150,1,0,0,2536.0,2595.8
968,-487,150,1,0,0,2570.5,2596.0
338,-192,150,1,0,0,2536.8,2596.3
851,490,150,1,0,0,2581.6,2597.1
37,-61,150,1,0,0,2573.8,2597.6
43,-229,150,1,0,0,2441.4,2598.3
470,332,150,1,0,0,2595.7,2598.4
401,211,150,1,0,0,2598.4,2598.8
723,351,150,1,0,0,2523.6,2599.3
173,-331,150,1,0,0,2559.2,2599.4
883,-252,150,0,0,0,2599.5,-2599.5
242,-387,150,1,0,0,2575.5,2599.6
467,258,150,1,0,0,2589.5,2599.7
578,-367,150,0,0,0,2600.5,-2600.5
983,-326,150,1,0,0,2599.1,2600.8
219,461,150,1,0,0,2515.4,2601.0
820,377,150,1,0,0,2540.8,2601.1
366,-473,150,1,0,0,2593.1,2601.2
434,389,150,1,0,0,2592.9,2601.2
104,73,150,1,0,0,2528.2,2601.4
570,-84,150,1,0,0,2537.7,2601.6
514,107,150,1,0,0,2563.2,2601.9
230,-206,150,1,0,0,2555.5,2602.7
828,-353,150,1,0,0,2586.6,2602.8
574,483,150,1,0,0,2596.7,2603.5
970,456,150,1,0,0,2580.6,2603.5
628,318,150,0,0,0,2603.7,-2603.9
639,-344,150,0,0,0,2603.9,-2604.0
409,-141,150,1,0,0,2590.5,2604.1
183,-149,150,1,0,0,2576.6,2604.4
694,1,150,1,0,0,2561.9,2604.8
705,350,150,1,0,0,2587.3,2605.0
751,419,150,1,0,0,2588.2,2606.1
840,-445,150,1,0,0,2522.9,2606.2
608,368,150,1,0,0,2594.8,2606.6
634,405,150,1,0,0,2568.9,2606.9
678,-403,150,0,0,0,2607.2,-2607.2
394,-98,150,1,0,0,2376.4,2607.9
202,347,150,1,0,0,2604.9,2608.5
297,23,150,1,0,0,2595.8,2608.7
852,108,150,1,0,0,2599.8,2608.8
684,119,150,0,0,0,2608.8,-2608.9
731,-3,150,1,0,0,2562.1,2608.9
748,183,150,0,0,0,2608.9,-2609.0
163,266,150,1,0,0,2567.0,2609.2
74,51,150,1,0,0,2594.0,2609.4
249,-286,150,1,0,0,2577.9,2609.5
409,-98,150,1,0,0,2591.1,2610.2
873,-279,150,0,0,0,2610.1,-2610.2
665,-310,150,0,0,0,2610.7,-2610.7
424,195,150,1,0,0,2589.2,2611.0
501,-66,150,1,0,0,2608.9,2611.2
455,36,150,1,0,0,2583.2,2611.3
789,-253,150,0,0,0,2611.6,-2611.7
11,122,150,1,0,0,2605.8,2611.7
433,173,150,1,0,0,2603.1,2611.7
928,-144,150,0,0,0,2611.7,-2611.8
868,-221,150,0,0,0,2612.3,-2612.3
856,219,150,1,0,0,2570.3,2612.3
17,-348,150,1,0,0,2578.5,2612.7
59,-117,150,1,0,0,2605.7,2612.7
475,-367,150,0,0,0,2612.8,-2612.9
602,245,150,0,0,0,2613.9,-2613.9
146,-499,150,1,0,0,2566.4,2614.0
786,305,150,0,0,0,2614.6,-2614.6
138,-162,150,1,0,0,2564.3,2614.7
44,244,150,1,0,0,2585.0,2614.9
943,176,150,1,0,0,2607.2,2614.9
465,238,150,1,0,0,2584.3,2615.0
956,-309,150,1,0,0,2595.3,2615.0
251,-226,150,1,0,0,2612.3,2615.1
453,-411,150,0,0,0,2615.4,-2615.4
901,246,150,1,0,0,2607.1,2615.7
948,-313,150,1,0,0,2592.6,2615.7
897,375,150,1,0,0,2585.4,2616.3
782,112,150,0,0,0,2616.3,-2616.3
287,-436,150,1,0,0,2569.5,2616.4
293,-188,150,1,0,0,2582.1,2616.7
116,-380,150,1,0,0,2577.2,2617.0
605,-118,150,1,0,0,2593.2,2617.3
829,-63,150,0,0,0,2617.9,-2617.9
721,-122,150,0,0,0,2618.4,-2618.4
82,-492,150,1,0,0,2590.3,2618.7
249,-315,150,1,0,0,2578.8,2618.8
858,-96,150,0,0,0,2618.8,-2618.9
343,227,150,1,0,0,2537.9,2619.0
582,438,150,1,0,0,2514.9,2619.1
69,429,150,1,0,0,2550.0,2619.5
815,-446,150,1,0,0,2541.5,2620.0
420,-185,150,0,0,0,2620.2,-2620.2
719,-457,150,1,0,0,2614.9,2620.5
945,-218,150,0,0,0,2620.6,-2620.7
402,-433,150,1,0,0,2619.5,2621.0
712,-53,150,0,0,0,2621.8,-2621.8
476,-108,150,1,0,0,2595.3,2622.0
46,-457,150,1,0,0,2606.2,2622.2
991,93,150,1,0,0,2612.6,2622.5
940,448,150,1,0,0,2561.1,2623.2
763,-362,150,1,0,0,2619.2,2623.3
674,42,150,1,0,0,2586.1,2623.7
979,-296,150,1,0,0,2607.1,2623.8
504,-215,150,0,0,0,2624.0,-2624.1
437,140,150,1,0,0,2610.3,2624.4
259,326,150,1,0,0,2573.1,2624.5
538,149,150,1,0,0,2591.5,2624.6
705,232,150,0,0,0,2624.5,-2624.6
176,279,150,1,0,0,2609.8,2624.9
188,249,150,1,0,0,2606.7,2625.0
921,-124,150,0,0,0,2625.2,-2625.2
546,47,150,1,0,0,2615.8,2625.3
207,-127,150,1,0,0,2584.7,2625.3
906,-418,150,1,0,0,2579.8,2625.7
412,-68,150,1,0,0,2605.2,2625.8
889,-476,150,1,0,0,2572.5,2626.4
67,283,150,1,0,0,2613.5,2626.4
319,-439,150,1,0,0,2616.4,2626.6
150,15,150,1,0,0,2593.4,2626.9
730,198,150,0,0,0,2627.1,-2627.1
302,150,150,1,0,0,2626.1,2627.5
509,-122,150,1,0,0,2627.3,2627.5
590,201,150,0,0,0,2627.6,-2627.7
64,-308,150,1,0,0,2620.1,2627.9
831,338,150,0,0,0,2627.9,-2628.0
904,489,150,1,0,0,2616.7,2628.1
384,-415,150,1,0,0,2621.4,2628.2
190,320,150,1,0,0,2597.1,2628.4
294,419,150,1,0,0,2622.8,2628.8
